id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC25A26	3	0.96684	0.96705	1.0	18130	0	0.31864	0.045545	0.096641	0.984294	1835	2	0.31864
SGMS2	3	0.96684	0.96705	1.0	18131	0	0.4161	0.098789	0.1721	1.0	3233	2	0.4161
MBD6	3	0.96691	0.96713	1.0	18132	0	0.22533	0.17445	0.27532	1.0	5091	2	0.22533
IMP4	3	0.96698	0.96719	1.0	18133	0	0.58198	0.0078304	0.021229	0.859988	463	2	0.58198
DNPEP	3	0.96698	0.96719	1.0	18134	0	0.2525	0.20255	0.31295	1.0	5790	2	0.2525
GABRE	3	0.96707	0.96728	1.0	18135	0	0.14584	0.17442	0.27528	1.0	5089	2	0.14584
FAM86B2	3	0.96718	0.96738	1.0	18136	0	0.4858	0.113	0.19184	1.0	3581	2	0.4858
HINFP	3	0.96724	0.96744	1.0	18137	0	0.24037	0.22082	0.33673	1.0	6241	2	0.24037
TBL1Y	3	0.9673	0.9675	1.0	18138	0	0.36037	0.022842	0.058516	0.928652	1184	2	0.36037
ABCA3	3	0.96732	0.96752	1.0	18139	0	0.26664	0.033172	0.078494	0.964199	1533	2	0.26664
RHD	3	0.96737	0.96757	1.0	18140	0	0.23654	0.13047	0.21573	1.0	4045	2	0.23654
TMED3	3	0.96746	0.96765	1.0	18141	0	0.18271	0.050535	0.10389	0.985625	1983	2	0.18271
CTDSP2	3	0.96746	0.96765	1.0	18142	0	0.23759	0.1325	0.21859	1.0	4100	2	0.23759
ATM	3	0.96752	0.96771	1.0	18143	0	0.27138	0.13338	0.21981	1.0	4115	2	0.27138
RAX	3	0.96755	0.96774	1.0	18144	0	0.43634	0.015052	0.039443	0.899193	825	2	0.43634
RTL1	3	0.96757	0.96776	1.0	18145	0	0.30055	0.09174	0.16231	1.0	3038	2	0.30055
ARL3	3	0.96761	0.9678	1.0	18146	0	0.20178	0.21845	0.33367	1.0	6179	2	0.20178
KIF3C	3	0.9677	0.96789	1.0	18147	0	0.53888	0.004125	0.011387	0.752424	286	2	0.53888
RPL13A	3	0.9677	0.96789	1.0	18148	0	0.74355	0.00042464	0.0012644	0.360003	66	2	0.74355
CCDC42	3	0.9677	0.96789	1.0	18149	0	0.1846	0.16139	0.25768	1.0	4804	2	0.1846
FXR1	3	0.9677	0.96789	1.0	18150	0	0.15146	0.49771	0.51953	1.0	9607	1	0.15146
TSHZ3	3	0.96782	0.96801	1.0	18151	0	0.44255	0.033163	0.078477	0.964199	1532	2	0.44255
LRRC72	3	0.96787	0.96805	1.0	18152	0	0.26277	0.12112	0.20288	1.0	3803	2	0.26277
IPPK	3	0.96792	0.9681	1.0	18153	0	0.46477	0.051345	0.1051	0.986806	2006	2	0.46477
DEFB4B	3	0.96804	0.96824	1.0	18154	0	0.33835	0.12687	0.21079	1.0	3962	2	0.33835
SCN7A	3	0.96806	0.96826	1.0	18155	0	0.35021	0.041401	0.090585	0.980403	1734	2	0.35021
IL5RA	3	0.96806	0.96826	1.0	18156	0	0.26969	0.10088	0.17505	1.0	3277	2	0.26969
RRP9	3	0.96811	0.96831	1.0	18157	0	0.73592	0.0015035	0.0042605	0.568017	141	2	0.73592
APELA	3	0.96811	0.96831	1.0	18158	0	0.20188	0.13812	0.22624	1.0	4232	2	0.20188
SPERT	3	0.96823	0.96842	1.0	18159	0	0.17422	0.19349	0.30096	1.0	5577	2	0.17422
RBFOX1	3	0.96823	0.96842	1.0	18160	0	0.16848	0.17802	0.2802	1.0	5188	2	0.16848
UBAC2	3	0.9683	0.96849	1.0	18161	0	0.30142	0.059631	0.11704	0.995647	2208	2	0.30142
PDE6H	3	0.96834	0.96853	1.0	18162	0	0.21783	0.12952	0.21445	1.0	4025	2	0.21783
LOC100505549	3	0.9684	0.9686	1.0	18163	0	0.22613	0.094095	0.16561	1.0	3095	2	0.22613
SOS1	3	0.96845	0.96865	1.0	18164	0	0.68464	0.00088075	0.0025296	0.501289	95	2	0.68464
OR1A1	3	0.96847	0.96866	1.0	18165	0	0.29482	0.11342	0.19242	1.0	3593	2	0.29482
GATC	3	0.96859	0.96879	1.0	18166	0	0.47883	0.026938	0.068223	0.95682	1336	2	0.47883
C21orf33	3	0.96862	0.96882	1.0	18167	0	0.24898	0.047864	0.10001	0.984294	1908	2	0.24898
AMIGO3	3	0.96862	0.96882	1.0	18168	0	0.20198	0.14465	0.23507	1.0	4385	2	0.20198
CCDC182	3	0.96867	0.96889	1.0	18169	0	0.20379	0.17937	0.28201	1.0	5219	2	0.20379
CLINT1	3	0.96872	0.96893	1.0	18170	0	0.25595	0.15381	0.24747	1.0	4622	2	0.25595
KIF19	3	0.96881	0.96901	1.0	18171	0	0.2201	0.11796	0.19859	1.0	3719	2	0.2201
ATG14	3	0.96885	0.96905	1.0	18172	0	0.22874	0.18868	0.2945	1.0	5459	2	0.22874
PRAMEF2	3	0.96898	0.96919	1.0	18173	0	0.29711	0.14598	0.23693	1.0	4427	2	0.29711
SOX12	3	0.96905	0.96926	1.0	18174	0	0.21772	0.12823	0.21266	1.0	3992	2	0.21772
TUBB3	3	0.96911	0.96931	1.0	18175	0	0.35659	0.07145	0.1338	1.0	2519	2	0.35659
OR10Q1	3	0.96931	0.96951	1.0	18176	0	0.35677	0.017967	0.046638	0.909619	964	2	0.35677
KCNC3	3	0.96931	0.96951	1.0	18177	0	0.20256	0.22178	0.33798	1.0	6270	2	0.20256
PRSS3	3	0.96943	0.96961	1.0	18178	0	0.40162	0.018758	0.048564	0.917067	988	2	0.40162
TMEM145	3	0.96943	0.96961	1.0	18179	0	0.41965	0.0075845	0.020566	0.857679	450	2	0.41965
NSF	3	0.96946	0.96964	1.0	18180	0	0.2506	0.081066	0.14747	1.0	2750	2	0.2506
OR2T5	2	0.96947	0.9694	1.0	18181	0	0.30099	0.03053	0.055835	0.927514	1449	2	0.30099
ZBTB7A	3	0.96949	0.96967	1.0	18182	0	0.154	0.18944	0.29554	1.0	5479	2	0.154
RARS	3	0.96949	0.96967	1.0	18183	0	0.18006	0.59586	0.60029	1.0	11081	1	0.18006
TMEM189	3	0.96956	0.96974	1.0	18184	0	0.24122	0.093788	0.16519	1.0	3089	2	0.24122
N4BP3	3	0.96967	0.96985	1.0	18185	0	0.18236	0.10978	0.18737	1.0	3501	2	0.18236
APBB1IP	3	0.96978	0.96996	1.0	18186	0	0.62707	0.010567	0.028232	0.865877	613	2	0.62707
RANBP10	3	0.96988	0.97007	1.0	18187	0	0.20386	0.17681	0.27855	1.0	5155	2	0.20386
ACACB	3	0.96988	0.97007	1.0	18188	0	0.1846	0.055837	0.11166	0.995647	2101	2	0.1846
METAP2	3	0.96993	0.97011	1.0	18189	0	0.18569	0.017889	0.046471	0.909619	960	2	0.18569
RAB3GAP2	3	0.96997	0.97015	1.0	18190	0	0.22581	0.055485	0.11115	0.995647	2094	2	0.22581
GNG7	3	0.9701	0.97028	1.0	18191	0	0.35659	0.098037	0.17105	1.0	3211	2	0.35659
ACY1	3	0.97015	0.97033	1.0	18192	0	0.36066	0.10333	0.17842	1.0	3335	2	0.36066
CATSPERD	3	0.97024	0.9704	1.0	18193	0	0.16085	0.20954	0.32211	1.0	5960	2	0.16085
NFKBIB	3	0.97024	0.9704	1.0	18194	0	0.30142	0.040102	0.088681	0.980403	1700	2	0.30142
MTCH1	3	0.97024	0.9704	1.0	18195	0	0.37283	0.035768	0.082304	0.970981	1595	2	0.37283
FOXL2	3	0.97027	0.97044	1.0	18196	0	0.35751	0.084614	0.15241	1.0	2845	2	0.35751
GPR132	3	0.97031	0.97048	1.0	18197	0	0.28094	0.18565	0.2905	1.0	5380	2	0.28094
POM121C	3	0.97035	0.97052	1.0	18198	0	0.22796	0.18534	0.29009	1.0	5370	2	0.22796
SLC7A9	3	0.97044	0.9706	1.0	18199	0	0.26845	0.076948	0.14157	1.0	2649	2	0.26845
RAB11FIP3	3	0.97044	0.9706	1.0	18200	0	0.33748	0.031654	0.076256	0.964199	1485	2	0.33748
MGST3	3	0.97059	0.97075	1.0	18201	0	0.2421	0.084614	0.15241	1.0	2844	2	0.2421
CIB1	3	0.97063	0.97079	1.0	18202	0	0.50771	0.024636	0.062793	0.943295	1252	2	0.50771
ATP2B2	3	0.9707	0.97086	1.0	18203	0	0.20289	0.21281	0.32636	1.0	6040	2	0.20289
OR6C74	3	0.97079	0.97095	1.0	18204	0	0.41295	0.06415	0.12342	0.995647	2334	2	0.41295
CPED1	3	0.97083	0.97099	1.0	18205	0	0.21899	0.13624	0.22368	1.0	4185	2	0.21899
RSAD1	3	0.97089	0.97104	1.0	18206	0	0.56843	0.036711	0.083673	0.972034	1623	2	0.56843
NLGN3	3	0.97093	0.97108	1.0	18207	0	0.40429	0.040853	0.089764	0.980403	1722	2	0.40429
NOVA1	3	0.971	0.97115	1.0	18208	0	0.51876	0.031986	0.076741	0.964199	1495	2	0.51876
PIH1D2	3	0.97107	0.97123	1.0	18209	0	0.31847	0.038537	0.086324	0.97925	1663	2	0.31847
DEFB105A	3	0.97107	0.97123	1.0	18210	0	0.43369	0.055195	0.11073	0.995647	2087	2	0.43369
C17orf50	3	0.97107	0.97123	1.0	18211	0	0.17885	0.20535	0.31664	1.0	5857	2	0.17885
PEA15	3	0.97112	0.97128	1.0	18212	0	0.15894	0.21542	0.32977	1.0	6106	2	0.15894
ZNF726	3	0.97115	0.97132	1.0	18213	0	0.24234	0.1748	0.27583	1.0	5099	2	0.24234
CHERP	3	0.97115	0.97132	1.0	18214	0	1.2024	2.4327e-05	7.8321e-05	0.070486	21	2	1.2024
FAM187A	1	0.97135	0.97145	1.0	18215	0	0.5688	0.028652	0.028561	0.865877	1400	1	0.5688
LIG1	3	0.97135	0.97153	1.0	18216	0	0.45525	0.044712	0.095436	0.984294	1823	2	0.45525
GPHB5	3	0.97135	0.97153	1.0	18217	0	0.24705	0.056833	0.11305	0.995647	2131	2	0.24705
PRLHR	3	0.9714	0.97158	1.0	18218	0	0.17245	0.20345	0.31415	1.0	5814	2	0.17245
LCE1B	3	0.97144	0.97162	1.0	18219	0	0.46477	0.13488	0.22185	1.0	4149	2	0.46477
TFDP1	3	0.97159	0.97178	1.0	18220	0	0.30093	0.085552	0.15371	1.0	2867	2	0.30093
PRR30	3	0.97159	0.97178	1.0	18221	0	0.184	0.21037	0.32321	1.0	5982	2	0.184
GNL3L	3	0.97159	0.97178	1.0	18222	0	0.23723	0.12445	0.20749	1.0	3892	2	0.23723
OR10A2	3	0.97166	0.97185	1.0	18223	0	0.18821	0.18153	0.28496	1.0	5276	2	0.18821
CDK16	3	0.97175	0.97193	1.0	18224	0	0.21752	0.028251	0.071262	0.964199	1390	3	0.21752
DOK4	3	0.97182	0.97201	1.0	18225	0	0.20419	0.02818	0.071105	0.964199	1382	3	0.20419
CMTM4	3	0.97182	0.97201	1.0	18226	0	0.4418	0.02818	0.071105	0.964199	1383	3	0.4418
KRT10	3	0.972	0.97219	1.0	18227	0	0.26411	0.027996	0.070679	0.964199	1379	3	0.26411
FCN1	3	0.97205	0.97224	1.0	18228	0	0.22073	0.02795	0.070566	0.964199	1376	3	0.22073
DAND5	3	0.97211	0.9723	1.0	18229	0	0.2235	0.027891	0.070435	0.964199	1375	3	0.2235
SLC9A4	3	0.97212	0.97232	1.0	18230	0	0.2819	0.027877	0.070402	0.964199	1374	3	0.2819
KIAA1147	3	0.9722	0.97239	1.0	18231	0	0.48827	0.016562	0.043191	0.90339	894	3	0.48827
MKRN1	3	0.97228	0.97246	1.0	18232	0	0.34578	0.027722	0.070039	0.962548	1370	3	0.34578
CYP2C18	3	0.97228	0.97246	1.0	18233	0	0.32337	0.027722	0.070039	0.962548	1369	3	0.32337
TSPAN17	3	0.97233	0.9725	1.0	18234	0	0.37536	0.0045449	0.012579	0.779451	305	3	0.37536
CABP7	3	0.97233	0.9725	1.0	18235	0	0.24585	0.027674	0.069923	0.962548	1367	3	0.24585
CST2	3	0.97238	0.97256	1.0	18236	0	0.17208	0.027617	0.069788	0.962548	1365	3	0.17208
ELOVL3	3	0.97245	0.97262	1.0	18237	0	0.29895	0.027552	0.069636	0.962021	1363	3	0.29895
LOR	3	0.97253	0.9727	1.0	18238	0	0.22876	0.02747	0.069452	0.960885	1361	3	0.22876
EXOC8	3	0.97253	0.9727	1.0	18239	0	0.24217	0.02747	0.069452	0.960885	1359	3	0.24217
ZSCAN25	3	0.97253	0.9727	1.0	18240	0	0.20295	0.02747	0.069452	0.960885	1360	3	0.20295
GVQW2	3	0.97264	0.97282	1.0	18241	0	0.25702	0.027358	0.069196	0.960698	1356	3	0.25702
FAM133B	3	0.9727	0.97287	1.0	18242	0	0.53064	0.023598	0.060299	0.933823	1214	3	0.53064
PLEKHD1	3	0.97284	0.97299	1.0	18243	0	0.35919	0.027165	0.068753	0.95682	1350	3	0.35919
TEPSIN	3	0.97284	0.97299	1.0	18244	0	0.26154	0.027165	0.068753	0.95682	1353	3	0.26154
LAYN	3	0.97284	0.97299	1.0	18245	0	0.33626	0.027165	0.068753	0.95682	1352	3	0.33626
PDZD8	3	0.97284	0.97299	1.0	18246	0	0.18271	0.027165	0.068753	0.95682	1351	3	0.18271
CA10	3	0.97289	0.97304	1.0	18247	0	0.28389	0.027115	0.068624	0.95682	1348	3	0.28389
TRNT1	3	0.97289	0.97305	1.0	18248	0	0.30491	0.027105	0.0686	0.95682	1347	3	0.30491
ERICH1	3	0.97291	0.97306	1.0	18249	0	0.37293	0.027091	0.068575	0.95682	1345	3	0.37293
FBXL18	3	0.97291	0.97306	1.0	18250	0	0.22915	0.027091	0.068575	0.95682	1344	3	0.22915
PRRC2B	3	0.97291	0.97306	1.0	18251	0	0.1377	0.027091	0.068575	0.95682	1346	3	0.1377
TMEM167A	3	0.97301	0.97317	1.0	18252	0	0.30953	0.026991	0.06835	0.95682	1338	3	0.30953
NOV	3	0.97319	0.97335	1.0	18253	0	0.23475	0.026812	0.067919	0.95682	1332	3	0.23475
RASA2	3	0.97324	0.9734	1.0	18254	0	0.24036	0.026758	0.067802	0.95682	1331	3	0.24036
SECISBP2L	3	0.97329	0.97344	1.0	18255	0	0.20452	0.026711	0.067704	0.95682	1328	3	0.20452
TGIF2	3	0.97332	0.97347	1.0	18256	0	0.66685	0.0027689	0.0077344	0.683053	214	3	0.66685
KCND3	3	0.97336	0.97352	1.0	18257	0	0.23557	0.02664	0.067536	0.95682	1326	3	0.23557
KRT32	3	0.9734	0.97356	1.0	18258	0	0.45763	0.026603	0.067449	0.95682	1325	3	0.45763
BAD	3	0.97346	0.97362	1.0	18259	0	0.23701	0.026542	0.067287	0.95682	1323	3	0.23701
TMEM45B	3	0.9735	0.97366	1.0	18260	0	0.35787	0.026497	0.06719	0.95682	1320	3	0.35787
PLEC	3	0.97357	0.97373	1.0	18261	0	0.32499	0.02643	0.067029	0.95678	1319	3	0.32499
UTP14A	3	0.97361	0.97376	1.0	18262	0	0.20469	0.022923	0.058701	0.92931	1188	3	0.20469
NSDHL	3	0.97368	0.97383	1.0	18263	0	0.23057	0.02632	0.066757	0.954708	1316	3	0.23057
LTB	3	0.97378	0.97394	1.0	18264	0	0.36092	0.026222	0.066529	0.954425	1312	3	0.36092
HIST1H2AK	3	0.9739	0.97406	1.0	18265	0	0.20486	0.026102	0.066255	0.953302	1308	3	0.20486
GINS1	3	0.97402	0.97418	1.0	18266	0	0.3988	0.025979	0.065963	0.950899	1306	3	0.3988
PAX2	3	0.97406	0.97423	1.0	18267	0	0.2349	0.025942	0.065866	0.950899	1303	3	0.2349
CSNK1G2	3	0.97414	0.97431	1.0	18268	0	0.23557	0.025864	0.065692	0.949893	1300	3	0.23557
ADAMTS15	3	0.97414	0.97431	1.0	18269	0	0.52212	0.0020742	0.0058505	0.637195	172	3	0.52212
MRPL47	3	0.97414	0.97431	1.0	18270	0	0.35659	0.025864	0.065692	0.949893	1302	3	0.35659
RPL18	3	0.97414	0.97431	1.0	18271	0	0.31516	0.025864	0.065692	0.949893	1301	3	0.31516
FAM184A	3	0.97417	0.97435	1.0	18272	0	0.5389	0.022649	0.05801	0.927514	1177	3	0.5389
ST7L	3	0.97429	0.97447	1.0	18273	0	0.20462	0.025712	0.065343	0.94935	1294	3	0.20462
SLC24A2	3	0.97437	0.97456	1.0	18274	0	0.35999	0.025632	0.065167	0.94935	1289	3	0.35999
ARF6	3	0.97441	0.9746	1.0	18275	0	0.27645	0.025589	0.06507	0.94935	1287	3	0.27645
CTAG1A	1	0.97445	0.9745	1.0	18276	0	0.76672	0.025548	0.02547	0.865877	1286	1	0.76672
FNIP2	3	0.97446	0.97464	1.0	18277	0	0.34621	0.025541	0.064953	0.94935	1285	3	0.34621
PCDHB11	3	0.97449	0.97467	1.0	18278	0	0.17058	0.025514	0.064894	0.94935	1284	3	0.17058
TRMT2A	3	0.97463	0.9748	1.0	18279	0	0.17455	0.025375	0.064567	0.948414	1280	3	0.17455
KLHL17	3	0.97463	0.9748	1.0	18280	0	0.7438	0.014639	0.038442	0.892974	808	3	0.7438
ALOX12B	3	0.97467	0.97484	1.0	18281	0	0.24217	0.025327	0.064451	0.948414	1277	3	0.24217
HIST1H1T	3	0.97472	0.97489	1.0	18282	0	0.28517	0.025284	0.064355	0.948414	1276	3	0.28517
AKR1E2	3	0.97472	0.97489	1.0	18283	0	0.27044	0.025284	0.064355	0.948414	1275	3	0.27044
MRPL37	3	0.97479	0.97497	1.0	18284	0	0.30299	0.025212	0.064184	0.948414	1271	3	0.30299
POU3F3	3	0.97483	0.97501	1.0	18285	0	0.25053	0.025171	0.064086	0.948414	1269	3	0.25053
HIST2H2BF	3	0.97483	0.97501	1.0	18286	0	0.4498	0.0050694	0.013988	0.802203	329	3	0.4498
MAGEA10	3	0.97495	0.97513	1.0	18287	0	0.25859	0.025047	0.063788	0.947743	1266	3	0.25859
HK3	3	0.97499	0.97516	1.0	18288	0	0.21464	0.025011	0.063693	0.947492	1264	3	0.21464
ARL5C	3	0.9751	0.97529	1.0	18289	0	0.2814	0.0060655	0.016598	0.81858	383	3	0.2814
GOLGA2	3	0.97518	0.97536	1.0	18290	0	0.34703	0.024824	0.06324	0.943802	1260	3	0.34703
ATG7	3	0.97518	0.97536	1.0	18291	0	0.17	0.024824	0.06324	0.943802	1259	3	0.17
TAS2R46	3	0.9752	0.97538	1.0	18292	0	0.4998	0.0088982	0.02393	0.865877	515	3	0.4998
WWC1	3	0.97522	0.97541	1.0	18293	0	0.28533	0.024777	0.063121	0.94377	1258	3	0.28533
SPN	3	0.97537	0.97556	1.0	18294	0	1.2038	3.4885e-06	1.0216e-05	0.019307	10	3	1.2038
CEP152	3	0.97553	0.97573	1.0	18295	0	0.23035	0.024472	0.062408	0.940677	1248	3	0.23035
MYH2	3	0.97559	0.97579	1.0	18296	0	0.4418	0.024413	0.06224	0.940677	1244	3	0.4418
RBPMS2	3	0.97561	0.97581	1.0	18297	0	0.22973	0.024393	0.062193	0.940677	1243	3	0.22973
FBXO36	3	0.97563	0.97583	1.0	18298	0	0.24315	0.024375	0.062147	0.940677	1242	3	0.24315
OTULIN	3	0.97577	0.97596	1.0	18299	0	0.34441	0.024234	0.061815	0.938588	1239	3	0.34441
CDYL	3	0.97577	0.97596	1.0	18300	0	0.35563	0.024234	0.061815	0.938588	1238	3	0.35563
HIF1AN	3	0.97581	0.97601	1.0	18301	0	0.48149	0.0096063	0.025764	0.865877	548	3	0.48149
TMEM242	3	0.97593	0.97613	1.0	18302	0	0.60038	0.006384	0.017447	0.828486	398	3	0.60038
PSD3	3	0.97599	0.97618	1.0	18303	0	0.57992	0.01114	0.029695	0.875512	638	3	0.57992
GALNT10	3	0.97599	0.97618	1.0	18304	0	0.57988	0.0092069	0.024754	0.865877	534	3	0.57988
FAM122A	3	0.97603	0.97622	1.0	18305	0	0.20365	0.023968	0.061214	0.936636	1230	3	0.20365
FOXQ1	3	0.97617	0.97636	1.0	18306	0	0.31008	0.02383	0.060875	0.933823	1227	3	0.31008
COL6A1	3	0.97617	0.97636	1.0	18307	0	0.2046	0.02383	0.060875	0.933823	1226	3	0.2046
BCAS2	3	0.97621	0.9764	1.0	18308	0	0.4718	0.023793	0.06078	0.933823	1223	3	0.4718
KRTCAP2	3	0.97623	0.97643	1.0	18309	0	0.32998	0.023765	0.06071	0.933823	1222	3	0.32998
MCM3	3	0.97627	0.97645	1.0	18310	0	0.52271	0.023733	0.060638	0.933823	1220	3	0.52271
C9orf106	3	0.97627	0.97645	1.0	18311	0	0.28712	0.023733	0.060638	0.933823	1221	3	0.28712
SGK494	3	0.97641	0.97661	1.0	18312	0	0.15935	0.023587	0.060274	0.933823	1213	3	0.15935
NOP56	3	0.97643	0.97663	1.0	18313	0	0.74433	0.0037133	0.010282	0.735572	262	3	0.74433
MAOA	3	0.97643	0.97663	1.0	18314	0	0.5975	0.0011548	0.0033102	0.524874	119	3	0.5975
GADD45B	3	0.97646	0.97665	1.0	18315	0	0.20345	0.023544	0.060162	0.933823	1211	3	0.20345
C1orf52	3	0.97648	0.97667	1.0	18316	0	0.39841	0.023522	0.060118	0.933823	1210	3	0.39841
RBBP9	3	0.9765	0.97669	1.0	18317	0	0.28628	0.023501	0.060063	0.933823	1209	3	0.28628
RBBP7	3	0.97653	0.97673	1.0	18318	0	0.58369	0.010531	0.028135	0.865877	609	3	0.58369
RXRA	3	0.97658	0.97678	1.0	18319	0	0.6341	0.010376	0.02776	0.865877	593	3	0.6341
PCSK7	3	0.9766	0.9768	1.0	18320	0	0.2623	0.023395	0.059805	0.932552	1207	3	0.2623
LGALS1	3	0.97668	0.97688	1.0	18321	0	0.2735	0.02332	0.059646	0.932552	1203	3	0.2735
CERCAM	3	0.97678	0.97698	1.0	18322	0	0.38911	0.023221	0.059421	0.931946	1200	3	0.38911
RASL10B	3	0.97682	0.97702	1.0	18323	0	0.30954	0.023181	0.059306	0.930919	1198	3	0.30954
TOMM34	3	0.97682	0.97702	1.0	18324	0	0.27242	0.023181	0.059306	0.930919	1199	3	0.27242
RBM14	3	0.97686	0.97705	1.0	18325	0	0.31673	0.023142	0.05921	0.930919	1197	3	0.31673
KLK13	3	0.97686	0.97705	1.0	18326	0	0.55028	0.022009	0.056511	0.927514	1143	3	0.55028
POMP	3	0.97691	0.97711	1.0	18327	0	0.58295	0.023091	0.059085	0.930359	1195	3	0.58295
HIST2H2AB	3	0.97696	0.97716	1.0	18328	0	0.19164	0.023038	0.058958	0.92931	1194	3	0.19164
ERCC1	3	0.97698	0.97717	1.0	18329	0	0.32047	0.023023	0.058929	0.92931	1191	3	0.32047
VKORC1L1	3	0.977	0.97719	1.0	18330	0	0.30964	0.023004	0.058891	0.92931	1190	3	0.30964
MTBP	3	0.977	0.97719	1.0	18331	0	0.34817	0.023004	0.058891	0.92931	1189	3	0.34817
STK3	3	0.97715	0.97734	1.0	18332	0	0.37463	0.022846	0.058523	0.928652	1186	3	0.37463
C11orf44	3	0.9772	0.97739	1.0	18333	0	0.43312	0.022802	0.058406	0.928652	1182	3	0.43312
AKR1C1	3	0.9772	0.97739	1.0	18334	0	0.1862	0.022802	0.058406	0.928652	1183	3	0.1862
DENND1A	3	0.97726	0.97745	1.0	18335	0	0.39712	0.02237	0.057346	0.927514	1160	3	0.39712
SNRPB2	3	0.97736	0.97754	1.0	18336	0	0.76775	0.0022066	0.0062183	0.652888	180	3	0.76775
SBSPON	3	0.97742	0.9776	1.0	18337	0	0.24366	0.022576	0.057837	0.927514	1172	3	0.24366
DOK2	3	0.97745	0.97763	1.0	18338	0	0.20404	0.022547	0.057758	0.927514	1169	3	0.20404
TMPPE	3	0.97748	0.97766	1.0	18339	0	0.34313	0.022515	0.057688	0.927514	1167	3	0.34313
TTLL5	3	0.97762	0.97779	1.0	18340	0	0.37038	0.022381	0.057375	0.927514	1161	3	0.37038
SDR9C7	3	0.97764	0.97781	1.0	18341	0	0.31516	0.022361	0.05732	0.927514	1159	3	0.31516
FAM92B	3	0.97766	0.97783	1.0	18342	0	0.23001	0.022344	0.057283	0.927514	1158	3	0.23001
LACRT	3	0.97768	0.97785	1.0	18343	0	0.58591	0.014319	0.037626	0.892974	790	3	0.58591
CDK1	3	0.97769	0.97786	1.0	18344	0	0.29772	0.022306	0.057207	0.927514	1156	3	0.29772
HDGFL1	3	0.97772	0.97788	1.0	18345	0	0.20439	0.022281	0.057141	0.927514	1155	3	0.20439
WASHC2A	3	0.97786	0.97801	1.0	18346	0	0.27602	0.022144	0.056825	0.927514	1151	3	0.27602
ACP1	3	0.97787	0.97803	1.0	18347	0	0.39127	0.022134	0.056796	0.927514	1150	3	0.39127
KRTAP19-8	3	0.97791	0.97807	1.0	18348	0	0.35168	0.022092	0.056693	0.927514	1149	3	0.35168
PPP1R1A	3	0.97791	0.97807	1.0	18349	0	0.45106	0.022092	0.056693	0.927514	1148	3	0.45106
MAP3K3	3	0.97804	0.97821	1.0	18350	0	0.27298	0.014141	0.037166	0.892974	779	3	0.27298
HTR1A	3	0.97804	0.97821	1.0	18351	0	0.2209	0.021958	0.05639	0.927514	1141	3	0.2209
MTMR8	3	0.97809	0.97825	1.0	18352	0	0.24374	0.021913	0.056274	0.927514	1139	3	0.24374
PALB2	3	0.97809	0.97825	1.0	18353	0	0.21849	0.021913	0.056274	0.927514	1138	3	0.21849
SRRT	3	0.97809	0.97825	1.0	18354	0	0.51951	0.0064878	0.017697	0.831991	402	3	0.51951
MRPS18C	3	0.97817	0.97834	1.0	18355	0	0.18495	0.02183	0.056074	0.927514	1135	3	0.18495
ERVW-1	3	0.97822	0.97839	1.0	18356	0	0.29027	0.021777	0.05595	0.927514	1131	3	0.29027
PLSCR4	3	0.97831	0.97847	1.0	18357	0	0.22915	0.021691	0.055739	0.927514	1128	3	0.22915
MRPL22	3	0.97831	0.97847	1.0	18358	0	0.42724	0.0094837	0.025452	0.865877	543	3	0.42724
FXYD6	3	0.97835	0.97851	1.0	18359	0	0.19517	0.021652	0.055645	0.927514	1126	3	0.19517
KRTAP13-2	3	0.97838	0.97853	1.0	18360	0	0.72044	0.0039054	0.010799	0.738553	276	3	0.72044
RBKS	3	0.97843	0.97858	1.0	18361	0	0.21815	0.021572	0.055456	0.927514	1121	3	0.21815
STAMBPL1	3	0.97843	0.97858	1.0	18362	0	0.26105	0.021572	0.055456	0.927514	1122	3	0.26105
LRRC8B	3	0.97846	0.97862	1.0	18363	0	0.36941	0.021538	0.05537	0.927514	1120	3	0.36941
ITGB3	3	0.97855	0.97871	1.0	18364	0	0.28212	0.021446	0.055154	0.927514	1118	3	0.28212
LATS1	3	0.97855	0.97871	1.0	18365	0	0.36535	0.021446	0.055154	0.927514	1117	3	0.36535
TTC23	3	0.97858	0.97874	1.0	18366	0	0.22584	0.02142	0.055086	0.927514	1115	3	0.22584
BCL7A	3	0.97867	0.97883	1.0	18367	0	0.20361	0.021331	0.054872	0.927514	1112	3	0.20361
NAT16	3	0.97874	0.97891	1.0	18368	0	0.41965	0.021258	0.054699	0.927514	1109	3	0.41965
TGFB3	3	0.97874	0.97891	1.0	18369	0	0.16612	0.021258	0.054699	0.927514	1108	3	0.16612
CORO1A	3	0.97879	0.97895	1.0	18370	0	0.39328	0.021211	0.054584	0.927514	1105	3	0.39328
RFX6	2	0.97883	0.97871	1.0	18371	0	0.48451	0.02117	0.039229	0.896428	1104	2	0.48451
ATP5O	3	0.97883	0.979	1.0	18372	0	0.69733	0.0049718	0.013721	0.802203	321	3	0.69733
TTC30A	3	0.9789	0.97906	1.0	18373	0	0.28307	0.021103	0.054324	0.927514	1100	3	0.28307
MAK16	3	0.9789	0.97906	1.0	18374	0	0.74532	0.0024437	0.0068585	0.670642	191	3	0.74532
