id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NDUFS6	3	0.79202	0.7921	1.0	14697	0	-0.035712	0.56553	0.57798	1.0	10594	1	-0.035712
CDC16	3	0.79202	0.7921	1.0	14698	0	0.65135	0.0086722	0.023373	0.794474	555	2	0.65135
COL6A1	3	0.7921	0.79217	1.0	14699	0	0.39073	0.035446	0.085266	0.981825	1636	2	0.39073
PSMG4	3	0.79233	0.79239	1.0	14700	0	-0.093771	0.39034	0.45187	1.0	8233	1	-0.093771
SPINK14	3	0.79233	0.79239	1.0	14701	0	0.13845	0.15913	0.25581	1.0	4698	1	0.13845
DMC1	3	0.79233	0.79239	1.0	14702	0	0.059833	0.78616	0.78622	1.0	14602	0	0.059833
MC2R	3	0.79233	0.79239	1.0	14703	0	0.003091	0.60758	0.6133	1.0	11274	1	0.003091
ATAD1	3	0.79242	0.79249	1.0	14704	0	-0.049663	0.86921	0.8693	1.0	16226	0	-0.049663
WDR83OS	3	0.79251	0.79258	1.0	14705	0	0.21152	0.1606	0.25772	1.0	4734	2	0.21152
PCMTD1	3	0.79251	0.79258	1.0	14706	0	0.15596	0.64909	0.65046	1.0	11993	1	0.15596
CDK6	3	0.79265	0.7927	1.0	14707	0	0.087849	0.78128	0.78136	1.0	14516	0	0.087849
PKD1L1	3	0.79275	0.79281	1.0	14708	0	0.34393	0.10086	0.17719	1.0	3273	2	0.34393
SLC39A13	3	0.79275	0.79281	1.0	14709	0	0.14453	0.36889	0.43815	1.0	7998	1	0.14453
HDDC2	3	0.79275	0.79281	1.0	14710	0	0.10843	0.11271	0.19339	1.0	3547	1	0.10843
KBTBD8	3	0.79275	0.79281	1.0	14711	0	0.047664	0.53597	0.55465	1.0	10151	1	0.047664
SUMO4	3	0.79291	0.79295	1.0	14712	0	0.27856	0.090452	0.16283	1.0	2975	2	0.27856
RND2	3	0.79291	0.79295	1.0	14713	0	-0.01757	0.58147	0.59101	1.0	10835	1	-0.01757
NUBP1	3	0.79301	0.79306	1.0	14714	0	-0.05052	0.872	0.87213	1.0	16274	0	-0.05052
LDLR	3	0.79315	0.79319	1.0	14715	0	-0.043973	0.8408	0.84077	1.0	15651	0	-0.043973
KIAA0825	3	0.79315	0.79319	1.0	14716	0	-0.085695	0.54551	0.56206	1.0	10295	1	-0.085695
LILRA2	2	0.79324	0.7926	1.0	14717	0	0.16036	0.45895	0.46182	1.0	9089	1	0.16036
DCP2	3	0.79332	0.79337	1.0	14718	0	0.34154	0.076599	0.14368	1.0	2642	2	0.34154
PLD2	3	0.79332	0.79337	1.0	14719	0	0.051977	0.22084	0.33691	1.0	6178	1	0.051977
UST	3	0.79343	0.79346	1.0	14720	0	-0.044647	0.72729	0.72744	1.0	13443	0	-0.044647
PER2	3	0.79343	0.79346	1.0	14721	0	-0.068034	0.87212	0.87226	1.0	16283	0	-0.068034
ST5	3	0.79352	0.79357	1.0	14722	0	0.16264	0.21711	0.33215	1.0	6091	1	0.16264
RPL18A	3	0.79352	0.79357	1.0	14723	0	0.84346	0.0027233	0.0076134	0.581762	246	2	0.84346
NDEL1	3	0.79352	0.79357	1.0	14724	0	-0.056567	0.74962	0.74985	1.0	13898	0	-0.056567
POU6F2	3	0.79363	0.79368	1.0	14725	0	-0.0152	0.77803	0.77816	1.0	14450	0	-0.0152
ISCU	3	0.79363	0.79368	1.0	14726	0	2.6988e-05	0.47614	0.51016	1.0	9289	1	2.6988e-05
STX7	3	0.79385	0.79391	1.0	14727	0	0.13297	0.52595	0.54691	1.0	10008	1	0.13297
MOB1B	3	0.79385	0.79391	1.0	14728	0	-0.041724	0.4113	0.46559	1.0	8495	1	-0.041724
MANEA	3	0.79385	0.79391	1.0	14729	0	0.27363	0.077468	0.14494	1.0	2661	2	0.27363
PSKH2	3	0.79399	0.79405	1.0	14730	0	-0.025626	0.79382	0.79389	1.0	14749	0	-0.025626
MAP3K2	3	0.79409	0.79415	1.0	14731	0	-0.082172	0.78733	0.78744	1.0	14625	0	-0.082172
HMP19	3	0.79409	0.79415	1.0	14732	0	0.26224	0.10118	0.17761	1.0	3282	2	0.26224
PIGF	3	0.79425	0.79431	1.0	14733	0	0.11558	0.10242	0.17926	1.0	3313	1	0.11558
PNPT1	3	0.79425	0.79431	1.0	14734	0	0.39365	0.041146	0.093494	0.986925	1782	2	0.39365
USB1	3	0.79425	0.79431	1.0	14735	0	0.1474	0.12903	0.21541	1.0	3955	1	0.1474
BHLHB9	3	0.79425	0.79431	1.0	14736	0	-0.053642	0.67244	0.67252	1.0	12422	1	-0.053642
EIF2AK3	3	0.79425	0.79431	1.0	14737	0	0.21811	0.20586	0.31765	1.0	5818	2	0.21811
MUC5AC	3	0.79425	0.79431	1.0	14738	0	0.027988	0.60311	0.60945	1.0	11200	1	0.027988
HSPB1	3	0.79445	0.79448	1.0	14739	0	-0.052849	0.27642	0.38234	1.0	6982	1	-0.052849
PPM1K	3	0.79445	0.79448	1.0	14740	0	-0.013311	0.42022	0.47158	1.0	8603	1	-0.013311
C17orf100	3	0.7945	0.79453	1.0	14741	0	-0.016943	0.029203	0.073523	0.965971	1426	1	-0.016943
SKIV2L2	3	0.79455	0.79459	1.0	14742	0	0.077929	0.58628	0.59507	1.0	10921	1	0.077929
PEX2	3	0.7947	0.79473	1.0	14743	0	0.159	0.14911	0.24243	1.0	4443	2	0.159
SLC7A4	3	0.79483	0.79487	1.0	14744	0	0.01683	0.75509	0.75528	1.0	13998	0	0.01683
MNT	3	0.79503	0.79507	1.0	14745	0	-0.069151	0.38805	0.45042	1.0	8214	1	-0.069151
RNPEP	3	0.79503	0.79507	1.0	14746	0	0.39591	0.090452	0.16283	1.0	2978	2	0.39591
ZNF207	3	0.79503	0.79507	1.0	14747	0	0.36827	0.042094	0.094852	0.986925	1810	2	0.36827
MDH1	3	0.79503	0.79507	1.0	14748	0	0.12341	0.73146	0.73164	1.0	13521	0	0.12341
CD200	3	0.79503	0.79507	1.0	14749	0	0.55301	0.016989	0.044228	0.901539	926	2	0.55301
CNNM4	3	0.79503	0.79507	1.0	14750	0	0.19147	0.22215	0.33859	1.0	6206	2	0.19147
CSH1	3	0.79503	0.79507	1.0	14751	0	-0.0096261	0.30399	0.39838	1.0	7270	1	-0.0096261
ADAMTS12	3	0.79521	0.79525	1.0	14752	0	0.071403	0.49749	0.52561	1.0	9602	1	0.071403
C2	3	0.7953	0.79534	1.0	14753	0	-0.042335	0.65929	0.65995	1.0	12188	1	-0.042335
ZNF287	3	0.79538	0.79541	1.0	14754	0	0.43221	0.14085	0.23141	1.0	4245	2	0.43221
USP2	3	0.79538	0.79541	1.0	14755	0	0.29755	0.13086	0.21791	1.0	4005	2	0.29755
TET2	3	0.79548	0.79549	1.0	14756	0	-0.0074062	0.57491	0.58562	1.0	10730	1	-0.0074062
CRABP2	3	0.79548	0.79549	1.0	14757	0	0.23436	0.15208	0.24638	1.0	4517	2	0.23436
CNTFR	3	0.79548	0.79549	1.0	14758	0	0.45943	0.054322	0.11244	1.0	2115	2	0.45943
GEMIN6	3	0.79559	0.79561	1.0	14759	0	-0.048746	0.46163	0.49981	1.0	9116	1	-0.048746
NBPF3	3	0.79559	0.79561	1.0	14760	0	-0.071473	0.81448	0.81436	1.0	15148	0	-0.071473
CD79B	3	0.79559	0.79561	1.0	14761	0	0.055366	0.51566	0.53914	1.0	9847	1	0.055366
F8	3	0.79559	0.79561	1.0	14762	0	-0.057337	0.74707	0.74726	1.0	13837	0	-0.057337
EIF3G	3	0.79569	0.7957	1.0	14763	0	0.36889	0.092513	0.1657	1.0	3035	2	0.36889
CCNG1	3	0.79576	0.79578	1.0	14764	0	0.19809	0.15465	0.2498	1.0	4584	2	0.19809
RPP30	3	0.79588	0.7959	1.0	14765	0	0.25197	0.11047	0.19028	1.0	3497	2	0.25197
ERICH4	3	0.79588	0.7959	1.0	14766	0	0.017365	0.15924	0.25595	1.0	4699	1	0.017365
SERPINA5	3	0.79588	0.7959	1.0	14767	0	-0.039539	0.83779	0.83779	1.0	15599	0	-0.039539
VSX2	3	0.79588	0.7959	1.0	14768	0	0.11366	0.57968	0.58952	1.0	10805	1	0.11366
MAGEB17	3	0.79601	0.79603	1.0	14769	0	0.01746	0.3257	0.41141	1.0	7502	1	0.01746
ANXA10	3	0.79611	0.79613	1.0	14770	0	0.12909	0.67598	0.676	1.0	12492	1	0.12909
FOXA1	3	0.79611	0.79613	1.0	14771	0	0.17411	0.61616	0.62071	1.0	11424	1	0.17411
VPS9D1	3	0.79611	0.79613	1.0	14772	0	-0.034434	0.89609	0.89622	1.0	16760	0	-0.034434
SPP2	3	0.7962	0.79622	1.0	14773	0	0.059103	0.48205	0.51436	1.0	9377	1	0.059103
HOXB8	3	0.79634	0.79637	1.0	14774	0	0.034491	0.68344	0.6834	1.0	12634	1	0.034491
FMN2	3	0.79634	0.79637	1.0	14775	0	-0.070066	0.87845	0.87855	1.0	16400	0	-0.070066
NSMCE4A	3	0.79649	0.7965	1.0	14776	0	0.14228	0.21961	0.33538	1.0	6152	2	0.14228
TCFL5	3	0.79649	0.7965	1.0	14777	0	0.31009	0.17358	0.27506	1.0	5046	2	0.31009
PQLC1	3	0.79649	0.7965	1.0	14778	0	-0.023525	0.22703	0.3449	1.0	6324	1	-0.023525
CTNNAL1	3	0.79661	0.79662	1.0	14779	0	0.070416	0.77962	0.77972	1.0	14480	0	0.070416
SLC26A3	3	0.79684	0.79684	1.0	14780	0	0.0084085	0.27733	0.38284	1.0	6989	1	0.0084085
TMEM161B	3	0.79684	0.79684	1.0	14781	0	0.34844	0.17032	0.27075	1.0	4968	2	0.34844
TSHB	3	0.79684	0.79684	1.0	14782	0	0.25249	0.08969	0.16176	1.0	2954	2	0.25249
PTGER3	3	0.79684	0.79684	1.0	14783	0	0.32121	0.067483	0.13095	1.0	2415	2	0.32121
CRTC2	3	0.79684	0.79684	1.0	14784	0	0.059932	0.016561	0.043189	0.897258	907	1	0.059932
LOC283710	3	0.79684	0.79684	1.0	14785	0	-0.05214	0.76036	0.76064	1.0	14109	0	-0.05214
OR4D11	3	0.79684	0.79684	1.0	14786	0	0.11862	0.6557	0.65661	1.0	12126	1	0.11862
ASPRV1	3	0.79697	0.79696	1.0	14787	0	-0.019602	0.0037575	0.010402	0.645431	303	1	-0.019602
PSAT1	3	0.79697	0.79696	1.0	14788	0	-0.036486	0.89018	0.89024	1.0	16651	0	-0.036486
CCNF	3	0.79697	0.79696	1.0	14789	0	0.32109	0.03927	0.09077	0.983596	1740	2	0.32109
WBP1L	3	0.79703	0.79702	1.0	14790	0	0.25569	0.090555	0.16297	1.0	2980	2	0.25569
FDX1L	3	0.79718	0.79718	1.0	14791	0	-0.063643	0.78027	0.78034	1.0	14497	0	-0.063643
SIL1	3	0.79718	0.79718	1.0	14792	0	-0.043973	0.78317	0.78321	1.0	14546	0	-0.043973
CAPN7	3	0.79718	0.79718	1.0	14793	0	-0.0042067	0.18327	0.28799	1.0	5280	1	-0.0042067
EVPLL	3	0.79718	0.79718	1.0	14794	0	-0.0037252	0.72508	0.72522	1.0	13399	0	-0.0037252
MDK	3	0.79734	0.79734	1.0	14795	0	0.10798	0.56357	0.57635	1.0	10567	1	0.10798
OR6B2	3	0.79734	0.79734	1.0	14796	0	0.21329	0.23202	0.35134	1.0	6426	2	0.21329
ANKRD17	3	0.79734	0.79734	1.0	14797	0	0.16144	0.2056	0.31733	1.0	5815	2	0.16144
MCM7	3	0.79734	0.79734	1.0	14798	0	0.092591	0.17984	0.28349	1.0	5196	1	0.092591
HIST1H4H	3	0.79744	0.79744	1.0	14799	0	0.14922	0.22255	0.33911	1.0	6218	2	0.14922
MBOAT2	3	0.79751	0.7975	1.0	14800	0	0.061496	0.80003	0.80003	1.0	14857	0	0.061496
ACSF3	3	0.79762	0.7976	1.0	14801	0	0.1474	0.053578	0.1114	1.0	2098	1	0.1474
TRAPPC13	3	0.79781	0.79778	1.0	14802	0	0.21416	0.18096	0.28502	1.0	5217	2	0.21416
TPM1	3	0.79781	0.79778	1.0	14803	0	0.37571	0.035894	0.085896	0.982064	1649	2	0.37571
CXXC1	3	0.79781	0.79778	1.0	14804	0	0.18156	0.22737	0.34534	1.0	6332	2	0.18156
ZGRF1	3	0.7979	0.79788	1.0	14805	0	-0.043934	0.32102	0.40861	1.0	7445	1	-0.043934
TERB2	3	0.7979	0.79788	1.0	14806	0	-0.028297	0.51626	0.53959	1.0	9860	1	-0.028297
ARHGAP1	3	0.79805	0.79804	1.0	14807	0	0.17553	0.18253	0.28704	1.0	5261	2	0.17553
ABRA	3	0.79805	0.79804	1.0	14808	0	-0.055814	0.25926	0.3726	1.0	6821	1	-0.055814
SOX11	3	0.79805	0.79804	1.0	14809	0	0.26173	0.11585	0.1976	1.0	3627	2	0.26173
TCTN1	3	0.79805	0.79804	1.0	14810	0	0.22686	0.2017	0.31228	1.0	5710	2	0.22686
FEZ2	3	0.79805	0.79804	1.0	14811	0	0.1841	0.11333	0.19421	1.0	3563	2	0.1841
SH3D21	3	0.79805	0.79804	1.0	14812	0	-0.0016044	0.48084	0.51348	1.0	9357	1	-0.0016044
VPS11	3	0.79826	0.79826	1.0	14813	0	0.08349	0.45332	0.49402	1.0	9024	1	0.08349
TULP2	3	0.79826	0.79826	1.0	14814	0	0.094363	0.54386	0.56077	1.0	10261	1	0.094363
ATP4A	3	0.79836	0.79837	1.0	14815	0	0.02907	0.15652	0.25235	1.0	4628	1	0.02907
PCDH1	3	0.79844	0.79845	1.0	14816	0	0.12684	0.5449	0.56158	1.0	10285	1	0.12684
LNPEP	3	0.79844	0.79845	1.0	14817	0	0.32747	0.20818	0.32066	1.0	5889	2	0.32747
EIF4B	3	0.79844	0.79845	1.0	14818	0	0.37995	0.041174	0.093538	0.986925	1784	2	0.37995
PEBP1	3	0.79856	0.79857	1.0	14819	0	0.14295	0.17797	0.28096	1.0	5156	1	0.14295
IL2RG	3	0.79856	0.79857	1.0	14820	0	0.34457	0.11365	0.19465	1.0	3573	2	0.34457
UBR7	3	0.79867	0.79868	1.0	14821	0	-0.028753	0.86344	0.86343	1.0	16105	0	-0.028753
NFIX	3	0.79867	0.79868	1.0	14822	0	-0.062677	0.5904	0.59855	1.0	10985	1	-0.062677
TTC26	3	0.7988	0.79882	1.0	14823	0	0.075434	0.16563	0.26452	1.0	4860	1	0.075434
CLLU1OS	3	0.79891	0.79892	1.0	14824	0	0.27267	0.15967	0.25651	1.0	4713	2	0.27267
BCKDHB	3	0.79891	0.79892	1.0	14825	0	0.42564	0.025966	0.065931	0.960089	1292	2	0.42564
MUSK	3	0.79898	0.799	1.0	14826	0	0.059196	0.13389	0.2221	1.0	4085	1	0.059196
HS3ST3B1	3	0.79898	0.799	1.0	14827	0	0.28705	0.13235	0.21998	1.0	4044	2	0.28705
CLEC12A	3	0.79898	0.799	1.0	14828	0	-0.061435	0.068864	0.13286	1.0	2447	1	-0.061435
EPHA6	3	0.79911	0.79913	1.0	14829	0	-0.05881	0.9046	0.90467	1.0	16928	0	-0.05881
SRRM2	3	0.79911	0.79913	1.0	14830	0	0.63043	0.014079	0.037008	0.884593	783	2	0.63043
CDCA3	3	0.79911	0.79913	1.0	14831	0	0.17874	0.19646	0.30538	1.0	5585	2	0.17874
CTSF	3	0.79911	0.79913	1.0	14832	0	0.26794	0.22518	0.3425	1.0	6278	2	0.26794
ZNF473	3	0.79921	0.79923	1.0	14833	0	0.031528	0.56037	0.57385	1.0	10521	1	0.031528
NTNG1	3	0.79921	0.79923	1.0	14834	0	0.029451	0.48903	0.51937	1.0	9476	1	0.029451
PCDHA13	3	0.79925	0.79927	1.0	14835	0	0.094733	0.44946	0.49137	1.0	8969	1	0.094733
SIAH1	3	0.79949	0.7995	1.0	14836	0	-0.0113	0.095597	0.16997	1.0	3121	1	-0.0113
TRABD	3	0.79949	0.7995	1.0	14837	0	-0.017574	0.30138	0.39687	1.0	7242	1	-0.017574
SCAF8	3	0.79949	0.7995	1.0	14838	0	0.23601	0.20743	0.31969	1.0	5861	2	0.23601
CTHRC1	3	0.79949	0.7995	1.0	14839	0	0.10004	0.21866	0.3341	1.0	6134	2	0.10004
MMP26	3	0.79949	0.7995	1.0	14840	0	0.0081961	0.86239	0.8624	1.0	16081	0	0.0081961
RAB19	3	0.79968	0.79968	1.0	14841	0	0.034796	0.78005	0.78013	1.0	14488	0	0.034796
RBM46	3	0.79976	0.79975	1.0	14842	0	0.28714	0.055935	0.1148	1.0	2153	2	0.28714
ODF3L1	3	0.79992	0.79991	1.0	14843	0	0.053035	0.087725	0.1591	1.0	2908	1	0.053035
SNRPG	3	0.79992	0.79991	1.0	14844	0	0.19128	0.73161	0.73178	1.0	13524	0	0.19128
NR2C1	3	0.79992	0.79991	1.0	14845	0	-0.0050208	0.8099	0.80979	1.0	15058	0	-0.0050208
BATF	3	0.79992	0.79991	1.0	14846	0	0.059319	0.097146	0.17206	1.0	3162	1	0.059319
GBA2	3	0.79992	0.79991	1.0	14847	0	-0.016746	0.41431	0.4676	1.0	8528	1	-0.016746
INA	3	0.80024	0.80024	1.0	14848	0	0.08465	0.56903	0.58081	1.0	10646	1	0.08465
CST8	3	0.80024	0.80024	1.0	14849	0	0.40708	0.032817	0.08144	0.975356	1570	2	0.40708
AGPAT4	3	0.80024	0.80024	1.0	14850	0	-0.018447	0.57384	0.58474	1.0	10719	1	-0.018447
SPAG1	3	0.80024	0.80024	1.0	14851	0	0.68042	0.010306	0.027573	0.841848	617	2	0.68042
STX3	3	0.80024	0.80024	1.0	14852	0	-0.019602	0.26955	0.37837	1.0	6917	1	-0.019602
SLC45A1	3	0.80024	0.80024	1.0	14853	0	0.062931	0.28139	0.38517	1.0	7028	1	0.062931
MYLK4	3	0.80024	0.80024	1.0	14854	0	0.31359	0.10036	0.17648	1.0	3258	2	0.31359
SH3BP1	3	0.80024	0.80024	1.0	14855	0	0.1243	0.25183	0.36846	1.0	6740	1	0.1243
IL33	3	0.80038	0.80037	1.0	14856	0	0.29165	0.10866	0.18786	1.0	3446	2	0.29165
PITPNM2	3	0.80044	0.80043	1.0	14857	0	0.14087	0.18577	0.29137	1.0	5347	1	0.14087
TNFAIP8L3	3	0.80044	0.80043	1.0	14858	0	0.054314	0.76002	0.76032	1.0	14104	0	0.054314
AP1S1	3	0.80044	0.80043	1.0	14859	0	-0.044205	0.1636	0.26182	1.0	4808	1	-0.044205
LYRM2	3	0.80044	0.80043	1.0	14860	0	0.25454	0.15172	0.24592	1.0	4506	2	0.25454
CTNNA3	3	0.80052	0.80051	1.0	14861	0	0.25713	0.14256	0.23366	1.0	4281	2	0.25713
NPIPB3	3	0.80058	0.80056	1.0	14862	0	0.29051	0.10882	0.18806	1.0	3448	2	0.29051
SERINC1	3	0.80061	0.80059	1.0	14863	0	-0.03407	0.87709	0.87718	1.0	16375	0	-0.03407
HSPB3	3	0.80061	0.80059	1.0	14864	0	0.017186	0.66475	0.66511	1.0	12277	1	0.017186
ZNF267	3	0.80072	0.80069	1.0	14865	0	0.31095	0.19993	0.30993	1.0	5665	2	0.31095
ARMC6	3	0.80072	0.80069	1.0	14866	0	0.037016	0.81816	0.81808	1.0	15226	0	0.037016
PELP1	3	0.80085	0.80083	1.0	14867	0	-0.054033	0.85171	0.85173	1.0	15875	0	-0.054033
SERBP1	3	0.80085	0.80083	1.0	14868	0	0.36112	0.0040723	0.011251	0.656076	322	2	0.36112
AHRR	3	0.80085	0.80083	1.0	14869	0	-0.0059816	0.48793	0.51856	1.0	9460	1	-0.0059816
ARIH1	3	0.80085	0.80083	1.0	14870	0	0.0085233	0.52539	0.54649	1.0	9998	1	0.0085233
SERTAD4	3	0.80093	0.8009	1.0	14871	0	-0.05203	0.28396	0.38665	1.0	7057	1	-0.05203
CRYBB1	3	0.80093	0.8009	1.0	14872	0	0.14301	0.098325	0.17365	1.0	3195	1	0.14301
RBMY1F	1	0.801	0.80134	1.0	14873	0	0.28053	0.199	0.19871	1.0	5649	1	0.28053
SPANXB1	3	0.80104	0.80103	1.0	14874	0	0.095475	0.10362	0.18092	1.0	3337	1	0.095475
MFSD11	3	0.80104	0.80103	1.0	14875	0	-0.046711	0.2142	0.32845	1.0	6021	1	-0.046711
HPCAL4	3	0.80104	0.80103	1.0	14876	0	0.0041815	0.21436	0.32864	1.0	6025	1	0.0041815
BOP1	3	0.8012	0.80119	1.0	14877	0	0.61122	0.0023776	0.0066825	0.560811	223	2	0.61122
OR6C1	3	0.80138	0.80135	1.0	14878	0	0.21515	0.023828	0.060867	0.960089	1197	1	0.21515
ALDH9A1	3	0.80138	0.80135	1.0	14879	0	-0.010479	0.72729	0.72744	1.0	13442	0	-0.010479
HGFAC	3	0.80173	0.80169	1.0	14880	0	0.22549	0.21298	0.32687	1.0	5994	2	0.22549
EN1	3	0.80173	0.80169	1.0	14881	0	-0.018671	0.77797	0.77811	1.0	14449	0	-0.018671
LMNTD1	3	0.80193	0.80188	1.0	14882	0	0.0074454	0.57289	0.58393	1.0	10703	1	0.0074454
MFAP3	3	0.80193	0.80188	1.0	14883	0	0.4009	0.0058513	0.016046	0.719895	418	2	0.4009
SMNDC1	3	0.80193	0.80188	1.0	14884	0	0.26693	0.034299	0.083584	0.979931	1608	2	0.26693
NREP	3	0.80193	0.80188	1.0	14885	0	0.26981	0.15208	0.24638	1.0	4516	2	0.26981
BRCA1	3	0.80193	0.80188	1.0	14886	0	0.28451	0.15387	0.2488	1.0	4566	2	0.28451
FAM228A	3	0.8023	0.80223	1.0	14887	0	0.35119	0.082137	0.1515	1.0	2778	2	0.35119
CECR2	3	0.8023	0.80223	1.0	14888	0	-0.015	0.69615	0.69616	1.0	12865	0	-0.015
GPR31	3	0.8023	0.80223	1.0	14889	0	0.017021	0.65109	0.65229	1.0	12034	1	0.017021
MED9	3	0.8023	0.80223	1.0	14890	0	0.22386	0.13002	0.21679	1.0	3983	2	0.22386
IRAK4	3	0.8023	0.80223	1.0	14891	0	0.029353	0.68067	0.68065	1.0	12584	1	0.029353
HIST1H2BG	3	0.80248	0.80242	1.0	14892	0	0.28346	0.093962	0.1677	1.0	3078	2	0.28346
AP1S2	3	0.80266	0.8026	1.0	14893	0	0.088974	0.34848	0.42532	1.0	7757	1	0.088974
C12orf57	3	0.80266	0.8026	1.0	14894	0	0.21758	0.09749	0.17251	1.0	3171	2	0.21758
MFN2	3	0.80266	0.8026	1.0	14895	0	-0.055814	0.89527	0.89537	1.0	16746	0	-0.055814
NPHP1	3	0.8028	0.80273	1.0	14896	0	0.10699	0.73903	0.73923	1.0	13669	0	0.10699
PDZD4	3	0.8028	0.80273	1.0	14897	0	0.35286	0.050562	0.10704	0.997422	2022	2	0.35286
ZNF431	3	0.80296	0.80289	1.0	14898	0	0.143	0.23437	0.35444	1.0	6482	1	0.143
VPS33A	3	0.80296	0.80289	1.0	14899	0	0.46081	0.10977	0.18935	1.0	3476	2	0.46081
FAM19A1	3	0.80296	0.80289	1.0	14900	0	0.039856	0.77305	0.77323	1.0	14361	0	0.039856
KRCC1	3	0.80296	0.80289	1.0	14901	0	0.051977	0.72609	0.72622	1.0	13415	0	0.051977
NF2	3	0.80296	0.80289	1.0	14902	0	0.0023301	0.77759	0.77773	1.0	14440	0	0.0023301
CTSD	3	0.80312	0.80304	1.0	14903	0	0.043005	0.28626	0.38793	1.0	7086	1	0.043005
ADORA1	3	0.80312	0.80304	1.0	14904	0	0.21594	0.21856	0.33399	1.0	6133	2	0.21594
C8orf46	3	0.80312	0.80304	1.0	14905	0	0.14062	0.61376	0.61866	1.0	11387	1	0.14062
PAPSS1	3	0.80326	0.80319	1.0	14906	0	0.29292	0.19381	0.30194	1.0	5527	2	0.29292
DDHD2	3	0.80334	0.80328	1.0	14907	0	-0.061982	0.13389	0.2221	1.0	4086	1	-0.061982
CNPY4	3	0.80334	0.80328	1.0	14908	0	0.1559	0.20239	0.31318	1.0	5732	2	0.1559
SMPD1	3	0.80354	0.80346	1.0	14909	0	0.02495	0.096261	0.17087	1.0	3140	1	0.02495
TRAF7	3	0.80365	0.80357	1.0	14910	0	0.26655	0.083501	0.15337	1.0	2809	2	0.26655
HACD2	3	0.80365	0.80357	1.0	14911	0	0.15183	0.19882	0.3085	1.0	5644	2	0.15183
COPS7B	3	0.80369	0.8036	1.0	14912	0	0.31252	0.064402	0.1266	1.0	2349	2	0.31252
SLC7A7	3	0.80375	0.80367	1.0	14913	0	0.044682	0.36273	0.43431	1.0	7923	1	0.044682
RIMS4	3	0.80388	0.80381	1.0	14914	0	0.52651	0.015548	0.040635	0.885186	861	2	0.52651
EIF4EBP3	3	0.80393	0.80386	1.0	14915	0	0.085531	0.20728	0.31951	1.0	5857	1	0.085531
FAXDC2	3	0.804	0.80392	1.0	14916	0	0.078667	0.65003	0.65133	1.0	12012	1	0.078667
ZNF605	3	0.80406	0.80398	1.0	14917	0	0.17171	0.6067	0.61253	1.0	11253	1	0.17171
HBG1	3	0.80431	0.80421	1.0	14918	0	-0.038775	0.37416	0.44152	1.0	8056	1	-0.038775
MPV17L	3	0.80431	0.80421	1.0	14919	0	0.27326	0.15073	0.24459	1.0	4481	2	0.27326
PARVA	3	0.80431	0.80421	1.0	14920	0	0.56497	0.015617	0.040818	0.885186	867	2	0.56497
CCNJL	3	0.80431	0.80421	1.0	14921	0	0.02965	0.53844	0.55655	1.0	10189	1	0.02965
GJB7	3	0.80431	0.80421	1.0	14922	0	0.38937	0.092264	0.16535	1.0	3031	2	0.38937
GKN2	3	0.80431	0.80421	1.0	14923	0	-0.023857	0.66511	0.66543	1.0	12282	1	-0.023857
CLCN7	3	0.80457	0.80446	1.0	14924	0	-0.077945	0.57335	0.58431	1.0	10712	1	-0.077945
CLEC4E	3	0.80457	0.80446	1.0	14925	0	0.027839	0.23799	0.35906	1.0	6565	1	0.027839
CCDC141	3	0.80457	0.80446	1.0	14926	0	-0.032085	0.8997	0.89984	1.0	16830	0	-0.032085
CHMP2A	3	0.80457	0.80446	1.0	14927	0	-0.039673	0.81187	0.81178	1.0	15101	0	-0.039673
COL1A1	3	0.80457	0.80446	1.0	14928	0	0.14295	0.46858	0.50469	1.0	9201	1	0.14295
SLX4	3	0.80457	0.80446	1.0	14929	0	0.40378	0.029358	0.073883	0.965971	1432	2	0.40378
TIRAP	3	0.80457	0.80446	1.0	14930	0	0.036256	0.13437	0.22276	1.0	4097	1	0.036256
NABP1	3	0.80457	0.80446	1.0	14931	0	0.058602	0.60338	0.6097	1.0	11204	1	0.058602
OSTF1	3	0.80457	0.80446	1.0	14932	0	0.056501	0.4499	0.49166	1.0	8974	1	0.056501
SLC30A3	3	0.80486	0.80478	1.0	14933	0	-0.028769	0.11746	0.19979	1.0	3669	1	-0.028769
MAGEA2B	3	0.80486	0.80478	1.0	14934	0	0.2567	0.10355	0.18082	1.0	3336	2	0.2567
HRH1	3	0.80486	0.80478	1.0	14935	0	-0.060712	0.61196	0.61707	1.0	11356	1	-0.060712
CISD2	3	0.80509	0.805	1.0	14936	0	0.15651	0.18286	0.28746	1.0	5268	2	0.15651
C19orf71	3	0.80509	0.805	1.0	14937	0	0.10153	0.7506	0.7508	1.0	13915	0	0.10153
C10orf71	3	0.80509	0.805	1.0	14938	0	0.093425	0.57262	0.58371	1.0	10699	1	0.093425
SRY	3	0.80509	0.805	1.0	14939	0	0.34662	0.12946	0.21601	1.0	3969	2	0.34662
ZCCHC7	3	0.80509	0.805	1.0	14940	0	0.16944	0.65713	0.65795	1.0	12157	1	0.16944
VEGFB	3	0.80509	0.805	1.0	14941	0	0.25833	0.20866	0.3213	1.0	5901	2	0.25833
